Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
201470,7303968264,5723560997,1507065384,483431960.2,1393209204,1079388770,319537213.5,2800728172,2019734.5,68166349.08,7,1837063354,230290062.2,7,13629828424,6580059986,824837291.5,660586862.3,805837336.9
3087276,5448473369,4841082306,43253907.57,115909872,2254421330,112322830.2,154319952.6,1678422155,184833419.9,32.49,7,572240677,77777316.3,7,2220783665,5250758833,130204774.7,182756680.7,137634174.6
2284525,3335484684,2783777292,42251548.48,111138488.7,3350757427,161218088,407582961.1,4418187999,49037459.81,-12337296.22,7,1069625789,165298028.1,7,3272088615,3237490208,113989989.5,137250816.4,109747450.7
1126683,3172922273,1883854161,22445708.58,44221596.75,857857800.6,498867369.9,1110082141,3031215391,13266307.96,12702173.61,7,2216651181,149194174.4,7,1889479623,2504732754,539231909.8,419501917.5,544194255.3
2564537,780866926.1,360271528.6,111073178.4,99947958.57,600000,227624468,544168666.7,5558798657,247341910.3,-2807724.22,7,1452925716,97113412.46,7,2528990198,541424771.2,254825552.9,186610264.8,256429532.1
2196988,2857040778,1235908255,35444330.66,213155189.9,395794863.5,287318575,635364963.8,3441574218,10299003.89,-15123050.8,7,734539827.6,923766075.1,7,1534526980,2459242153,460611702.7,398674022,457276058.2
221893,6739129855,4776789579,38883578.13,266030183,4485834062,274121805.7,112814837.5,7529898046,6457426.05,10769554.32,7,3216478271,502686957.4,7,5821010534,5963014303,1242145611,1058446185,1248405529
1618780,10046374422,6626496257,56376484.56,329237639,63608000,468246462.7,403496819.7,8507840077,172184342.9,145353641.5,7,3061575498,587964517.2,7,3819402651,8116204041,1961840901,1660476866,1952063882
3081052,1171037168,648717146.6,8231859.39,201954413.7,306554000,133825696.9,164590959.8,2581115890,5390516,1754923.36,7,891990972.2,159977462.5,7,1349753301,1002468153,229894853.1,168205600.5,229739377.5
4138312,20122363737,12904431801,208202163,1780719490,14897002092,1012472728,2665383093,10961128634,129479686,189891740,7,6712512444,555160972,7,73743725267,16797390935,2763205652,1844459886,2746238349
135231,3035439713,2474699515,195430469,126172348.1,2606920461,70970194.45,372694263.1,1516129724,76246631.21,11295834.55,7,-364118118.3,178142002.1,7,3760163269,2982973971,-933654573,-954451706.1,-937922016.9
3211371,1.90E+11,1.76E+11,864687000,10353572917,87776573000,5774571000,60672000,1.54E+11,2132822000,637082000,7,-2114614000,1673139000,7,1.32E+11,1.88E+11,2113801000,1498931000,1957353000
4452543,1498764960,1101319929,23548549.24,75009540.14,286286689.7,15688259.64,288500930.2,1509459820,37360696.8,929519.34,7,825962883.8,39598278.04,7,1326020633,1418261295,111156087,101350285.3,111780727.5
723467,5239949098,3864379782,311108872.1,217655756.6,5773931479,796558719.3,121288917.8,8398166939,9941960.85,20063448.78,7,88094623.06,231173541.9,7,13274626490,5216823764,170446296.7,161719626.1,147286506
4838610,40984013194,39293534846,328584664.2,78072265.12,6481385667,253277057.1,20327700,3856997459,248647720,637925.54,7,2518851530,327254129.5,7,5423940484,40478527985,617781953.6,500300904.3,624085943.7
1750857,10493157034,8115571675,1178728133,584365817.7,6082419107,77870980.53,69308290.67,12116083263,330210236.5,-51228997.18,7,1246102110,895443793.5,7,27603639446,10046450713,747510373.6,661462442.5,738823540
3910370,698968611.1,519571463,17544507.96,64140628.57,107461678.5,115958614.5,149616883.5,1354602878,34264442.75,3823739.8,7,205954167.6,73410807.99,7,754741977.5,666739197,187408941.2,179850588,128016141.1
3110270,95108078640,79684487296,441162238.5,3096668883,15477739555,5755670511,640000000,44594246363,1087335476,33857976.38,7,38345853094,3896669879,7,58697179552,91408986016,5100556381,4552239640,4776843557
1697666,9305764518,6566158311,112056430.7,227406521,2468657440,564792408.1,58126073.86,10560042189,353608070.5,-540985.26,7,3247396598,129354644.5,7,4820552720,7813631442,1567717557,1364444491,1580705164
657210,14147624639,12472265905,560903057.7,531404710,2913560051,201146565.1,24969575.95,3943513257,324653857.1,66690993,7,2573503699,278770938.4,7,4501927497,13361933660,1211905247,983734312.4,1213730036
3359085,6164258481,4590844394,30293621.18,437872827.9,2026902500,490430166.6,3341959.18,8391531215,86121801.39,13005963.65,7,3250373703,310702178,7,4660994498,5475948464,607852954.5,454511374,613290497.3
79858,44749217205,43031503156,1017950684,37274700,1714000000,182003898.8,12670210000,2647678570,33660235.32,32903636.76,7,2024233543,263044718.3,7,4689245230,43647070658,1181857627,897518308.3,1177010428
562194,5358953814,3949993344,35367527.97,231015655.9,532000000,412680608.9,35791060.17,5801398136,97855571.08,3840813.57,7,2502765125,287078723,7,3829664988,4834412472,528752406.6,458367809.4,531536004.4
1689193,2940367596,2403929594,107250381.2,84831496.74,1503050000,157480429.4,341441859.6,877650496.8,15499938.71,-595392.29,7,-104544185.2,132813427.8,7,2209844855,2715299895,-262662788.4,-258285857.2,-266586480.4
2120772,3590436600,2979219600,45862201.89,114119359.2,3001425600,71202696.88,79401400.13,2094661734,24692398.99,3923888.12,7,467896264.8,94360400,7,2956473104,3392709700,207144000,183528000,208299700
4841553,25721227170,20710536148,357283774,971233024.9,2807785315,790993616.8,26394182.06,9490906889,101669398,99656752.79,7,5490502235,1013290288,7,16570351778,24056025948,1530076334,1125905902,1529372457
165939,21153516464,19289166258,962284500.2,1224298776,1123950821,337004283.5,3901054689,13087163489,1259666078,-7954208.52,7,5278495137,546856862.8,7,13109690686,21221973527,165594140.4,49646557.31,124271921
4832037,1.27E+11,1.03E+11,18764416000,8291627000,46969289000,5720695000,4554304794,81322644000,9567480000,2311573000,7,22806876000,3543208000,7,1.89E+11,1.21E+11,7091771000,5868704000,6927857000
762924,2.29E+11,1.76E+11,9909219000,10284163442,1.86E+11,3815330000,1189237558,1.32E+11,12047721000,2028772000,7,63115162000,8516415000,7,2.25E+11,2.13E+11,16608325000,13516903000,15822704000
2578224,7449773247,7674702330,187985227.1,752095775,16392165800,426993753.6,175423202.5,12742985433,2200000,-9843378.41,7,-3102530488,610323858.4,7,16573419093,10459425979,-5425489910,-4598182928,-5320380529
999670,1079406129,860039043,186519938.9,51829460.97,712000000,49934131.76,5645247.34,1200833470,1391902.29,-8992117.89,7,350607267.8,56244173.56,7,1608115097,1107899593,-50789700.34,-45299793.29,-45932235.19
3208562,6091798417,4627673539,72885030.39,135506604.5,411000000,179346065.8,1716526809,2213267136,66113898.14,-381602.54,7,1769230681,139762325.3,7,3668984698,5189609915,948310973.1,789754038.8,948033618.4
659060,8832683701,7009853145,336354442.1,248168381.8,1007142.86,1196196152,235830142.3,3597168149,1500000,22042026.86,7,4767075603,761131250.3,7,3435001290,8114044576,597510880,554935025.6,621578127.5
1667755,4806804021,3289735511,93183465.96,470755546.5,2501877712,193555355.7,131264078.5,4939535869,268922264.8,16413057.26,7,2974971418,255112912.7,7,4879392182,3958654843,862670244.1,727864542.1,845956439
43817,14189172790,10575763915,229632984,750117258.7,73571707922,1552192349,221762604.2,1.15E+11,2964421.34,159895646.4,7,6585239545,14114427.84,7,1.20E+11,14898622565,1942875614,1879402880,1966915980
44578,7769175495,5935648889,120994458,207893955.2,1315595896,612010760,139351223.1,5924082432,126099397,-16940070,7,4050142747,347325663,7,4833766828,7157976904,883509048,797397643,877794594
3673672,30225906278,21408999923,1065886071,3739667516,10820607488,1164953966,884993925.1,29479735109,936404315,208909667.9,7,10026929343,1985338655,7,30325835114,26246870111,4511259558,4089045917,4518968637
4339737,1164725504,906927635.8,2818185.52,42646143.42,531446150.7,60181120.74,76000,725721223.9,354450,9266281.062,7,408310798.4,83895669.9,7,910844334.1,1095033288,90397005.76,76909016.16,71272358.66
4004646,1284082820,947185897.1,53670939.57,50531895.19,300000000,83862046.83,1197836843,1007264529,111549254.6,133730.15,7,567467709.3,93241147.76,7,808711457.1,1193298558,106764502.1,90039162.02,103811466.2
2217174,2057403280,1348524395,43342152.04,683578320.9,6340133436,150696592.2,765735000,12590875144,476895778.6,12899187.71,7,2103607380,39042988.1,7,9585680411,2056835611,251541775.2,276307693.5,256627921.3
622261,8027819758,7012161904,505473094,406910934.5,276557306.4,318530922.4,10469391299,1942155910,5376200,20652153.16,7,2217159612,269032027.5,7,1799912744,7723275038,655485153.9,612022174.6,657788281.3
2502654,5177953216,4359118300,69943291.35,178495581,2959563686,482675.5,142012669.3,1928766429,10393393.63,35688185.3,7,499120683.5,201063003.1,7,4212505261,4980867979,205958522.8,173799992.6,205459204.4
1997525,17164162965,12614021326,315869280,442552098.2,6327854422,449376931,78415133,15974138511,1494734661,-463493,7,6566971672,1064133871,7,15549076722,15346716735,1665236567,1732893499,1648079464
1012179,5769886231,5027469000,132444252.5,72235721.66,4583202608,52943901.81,166566902.9,3144960715,31630087.67,25741100.97,7,503693269.5,195695891,7,3089738158,5571300309,192370674.2,161368623.2,187023306.1
4337932,38056548507,34414979406,10749419678,2173704151,24928614193,2045671664,587216672.9,58486759977,382772596.9,-46308300.12,7,14336413389,403369824.7,7,96561283532,37669780511,639216296.8,1012445376,619683362.9
3106449,91829311097,67402240135,1524225471,6924658709,77810833348,1926994969,5084272223,1.08E+11,533398609,1484565015,7,26505650841,3076483835,7,2.00E+11,84570223855,7933820047,5212350746,7945282985
1118496,1942722798,1481701086,16391554.03,24933033.17,342934074,107484254.4,1000359740,1567384783,42785355.25,-3331295.58,7,743115455.4,167160691.1,7,1165636995,1799011913,172338290.5,184941078.7,175169607.3
2339479,1635597484,1433053762,7963628.16,36084925.1,111387727.3,56030797.24,15090638.34,509951711.9,1860831.86,1537991.886,7,389042856.1,54224207.93,7,696073633.8,1561428978,86460564.93,75655985.13,86767183.1
395664,560367354.6,341637834.5,143524.44,52240181.88,108267446.9,114395608.9,23948900.35,1173531461,3284487.12,3074302.246,7,753442769.9,1036969.42,7,322472569.6,488398678.6,112419392,114871444.1,112469192
1461600,1036010524,797170199.4,3624017.63,30965467.82,140000000,73030196.78,352000000,982339225.3,409870.8,5910197.08,7,721658477,16539331.24,7,654047835.5,900968121,121463004.1,78943878.49,120433794.7
1371332,4871398276,3178415434,79083750.13,139467919.2,2939680826,137680153.2,103070000,2822608023,19181933.42,32068747.99,7,761585126.4,812268838.9,7,3781340879,4431351630,512624234.6,416744343.2,512911927.3
1050124,1271709048,1047214893,20653509,40220193.74,1156641638,34366158.68,1453104.8,1765375929,129582462.3,-8526492.69,7,162157376.8,86899831.88,7,1563114352,1363777983,-145993353.8,-141620263.9,-137798185.4
3819164,1929602282,1458757642,16248984.22,56095645.75,419526889.4,70698661.25,25844191.46,1141795472,15176964.2,-12807511.5,7,495818284.6,114288655.8,7,835070635,1771284260,172510242.1,153468452.3,92092744.62
265177,694964965.2,438292576.3,25000393.7,92609584.98,444447120,20871998.43,14427904.09,1134720135,4157711.9,-208955.94,7,222525588,136966632.8,7,836106592.2,709293399.5,29869512.17,27101097.22,27175410.49
2742347,2288473588,1271848719,56727958.45,69966635.4,545431674,161597940.3,1212470898,1524914107,6861175.82,47121417.9,7,1358257343,389033401.4,7,2581203446,1874912844,409663309.7,343680705.5,403993503.4
610185,9137817074,7760071769,45098096.6,145430379,643672655.9,290173256.7,4127383560,2584335317,13578753.28,34062474.04,7,1724982081,183776135.9,7,3468124624,8609035999,472466224.4,446871899.3,472432570.7
2360789,600541004.3,380820265.6,3983075.97,19747238.93,361218402.3,44240199.72,9176970.464,600043152.8,610619.45,-202383.09,7,270405190.6,33338019.48,7,525877259,574240211.8,43484646.49,41483223.39,35592959.75
153899,442648100.1,273523094.2,988024.13,6406125.582,350000,61227676.58,208510679.2,202880596.1,1459700,2475900.05,7,346133076.1,21115987.39,7,104723538.3,380262821.7,71486169.9,62408487.87,71511929.69
1876786,9526470351,7423540761,151980488,625862720.9,1991939900,128000768.6,886109803.5,6890239894,1940274997,44761757.61,7,1660214154,460157999.5,7,12148004028,9027292177,740511041.9,646136059,729727823.3
1823581,2474657721,1970892207,120263191,32764023.97,83430000,132448265.8,410000,667500606.2,956639.66,18461235.83,7,851167878.7,144202425,7,337115789.5,2279882570,210764377,174710262.3,213339316.5
2544142,866432732.2,712781379.6,13101575.11,110986211.6,1129486762,31863939.22,404736772.8,2360071227,151392461.2,11631724.38,7,284358786,71342305.91,7,1921152987,959552579.8,-92188530.79,-85817243.5,-91045667.54
217951,684769112.2,539066835.7,11125970.16,7774125.768,69000000,24338310.37,358396084.3,432211322.3,66023968.45,618771.02,7,279018210,31549769.94,7,212382972.1,654020503.4,37439400.92,30855155.99,37216878.11
525963,138100071.9,71698497.07,927618.02,1949287.784,306358913.9,62732184.9,52133985.77,148414236.9,2018454.45,-610000.056,7,77019131.8,18552809.86,7,108861122.5,131607672.1,26636263.2,22850985.96,26636051.55
4182212,972860763.1,521296626.2,3609233.48,24805000.49,19771040,219738586,201956128.5,535778007.4,201595,806326.53,7,468253865.4,48876848.24,7,283197178,746344920.5,296942339.2,255352422.7,287332026
3229833,4643499948,3858326305,186400217.7,101820768.1,1013650000,143663673.1,691053603,1439458346,36751099.19,24365946.88,7,986721711.5,99437418.13,7,1245717796,4298194293,369564512.3,332819048.2,370829809.8
638139,1355147204,728988143.5,30388281.9,25142163.8,9800000,92240581.7,357752719.5,1101376890,13492670.2,4960577.752,7,679603726.8,308762684.5,7,463039814.1,1136669474,232004461.8,198253970.5,231836026.4
212845,631847761.2,515397248.2,4603488.53,5848822.132,234544084.6,22004583.26,484176321.3,429743774.5,2628350,610982.852,7,272939315.3,19237297.57,7,168988537.8,617701676.7,17293536.48,15154102.24,17058796.14
4710520,461536556.6,269309841.2,28139454.06,49818384.05,35110000,41524814.6,293375445.3,486552870.8,9000725.868,12997183.63,7,353896179.2,54746751.9,7,466822201.1,429422841.6,27759833.22,23287942.01,24874131.85
370059,1746775122,1163712279,4217007.23,48908340.61,1216012099,74836674.07,281272618.6,2549455644,3311500,-4336296.38,7,764200095.8,123843554.3,7,1541595672,1430530942,284379720.7,218625043.3,288505366.8
4914418,1824326036,1411975948,19802048.61,133074498.9,2388435996,145332001.4,526107667.8,4571865113,70859722.89,-22056762.46,7,1125479710,37376009.7,7,4167311806,1846968970,256905138.1,242476235.2,257020351.4
3661614,493692451.6,309337603.9,2684626.6,3186873.228,51907171.25,52911850,180305409.9,278472944.6,48910181.94,132370.34,7,234796935.7,35974574.36,7,93816719.08,415147479,93049279.84,81369338.47,89901112.09
606752,910276734.1,701716611,35468119.72,30601695.35,30000000,49741559.94,583958361.3,693744685.8,6863410.36,-1010974.39,7,617496504.3,36464381.4,7,331048898.9,827686771.1,105946607,92875903.21,106625210.1
4239040,335654032.4,122132332.7,1725846.59,4886016.236,7750000,46946137.31,883723236.7,354120861.6,5176856.93,4273216.48,7,409481630.4,9184878.22,7,94837261.76,195245339.2,160455804.2,134205212.5,160430200.8
1364085,338597203.5,204616331.7,3559775.89,5049179.5,9751413.2,43171661.11,756970728.4,203734155.7,5609154.428,2161483.992,7,333972731.8,24143632.5,7,83236679.51,271477173.5,83509936.13,72078687.63,83512382.52
4330412,1153549656,874289922.6,28113456.21,100649377.8,873034291.7,18192753.52,6885588.63,912580925.7,10227906.42,4418941.46,7,144413027.1,111497286.3,7,1318707255,1148292907,26893276.76,28076364.93,22762762.75
2812321,3028699726,1431028790,10659833.5,52308910.57,6724577.01,189497342.6,28635863.02,1205588967,17678648.01,-695390.74,7,1020179704,778680874.1,7,720388861.3,2571845464,467015816,383715957.1,465851081.5
954468,1563779136,1354372961,1009662.21,48328757.05,604000000,65909598.04,1133740000,450658180.4,646066.87,-3210540.714,7,380391562.3,13879138.66,7,647403428.9,1509595649,80012516.31,72864468.28,68583764.86
2696442,1427649292,1032070995,20000851.65,63788353.18,378330082.2,38945955.15,53246678.77,703056359.2,27281138.52,2011477.68,7,436796939.3,129868939.3,7,1264608884,1327282850,101453452.8,92326799.33,97858565.18
4669664,2690568442,2060564142,30421375.76,54682792.59,928599859.6,73288258.81,1138567831,2510407018,127367445.2,11272848.71,7,1242086591,57046421.19,7,1937202861,2467227296,219400307.3,196581810,221567507
3823641,470453005.6,281162020.8,2673437.27,5362783.208,46923000,97901792.7,245000000,451696482.7,2448661.54,-827412.62,7,410306670.3,6839049.93,7,94528829.68,339933469.8,165030377,140410708.5,165298724.1
15541,805994374.7,601608282.7,7809650.95,23874017.66,33008400,29007807.76,290042666.5,508891659,32163956.7,-748244.75,7,332894787.6,46735386.88,7,220117186.3,693674647.8,134404432.9,109650316.5,132115235.5
833314,1786258128,1135991145,73537912.94,183582576.8,57906100,93712442.83,212897555,838344734.3,88664214.62,16193887.3,7,987376533.3,186130983.9,7,1675408573,1658809130,95312058,82535312.15,93018157.97
4930214,1395221721,994051546.5,13381934.34,36071696.49,435760517,80251539.09,197722008.1,664684771.4,38607638.03,1226033.58,7,622513252.7,50996808.82,7,143006008.2,1248723488,156273379.5,138196473,155563132.8
