TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
4572224,7,7,6,5,1405491018,14572713.88,289028870.6,11263653.1,109958658.6,9843137.59,126735138.1,1974156817,174219490.5,79860079.96,96935007.83,276410276.2,11565945.92,50966333.76,277099424.5,35705204.28,1013778026,2987934844,36341284.91,340994768.4,101548707.4,24077518.97,45272711.04,317258.424,146637835.4,725286539.8,27581799.92,7289213.27,124151089.6,849437629.3,373500000,820269351,86823627.08,782565383.5,2098558362,39938852.58,2138497214,2987934844,35400000,2713809.81,184529908.8,60995100.2,236441385.8,490000,717200000,1105746481,2900837519,83007937.19,1000995919,3402214245,3486333053,36126400.82,324159669,-25223.54,93702382.49,101330586.9,3249891667,84118808.14,921216572.2,54227105.49,78120,-96786402.03,1081331349,1405491018,202405177.4,61485100.2,172343828.7,158271502.2,102577316.5,5012731.02,1122446842,1122446842,310558800.2,307984311.3,899987.56,262372586.9,5250000,259347483.1,257122586.9,110442043.3,-5327404.41,26751616.12,818550520.1,254097483.1,8508947.1,457521.04,-3025103.77,56461317.06,3032009.87,-3025103.77,951960983,0
4577519,7,7,6,5,385411734.5,55518317.36,173611409.1,564035.85,236395140.5,1917894481,8071595.35,2721948397,1600194280,145015174.2,211759217.6,43538435.03,18347462.23,866539.02,16512384.04,13631941.84,2031884800,4753833197,370000000,59410496.65,132230045.6,28479437.27,75465600.22,600215.58,1008505049,2337594314,2518041.45,99802066.2,343997737.2,2681592051,433540800,188687292.6,63570911.94,1174351783,2014363943,57877202.22,2072241145,4753833197,154213155.3,678000000,28445848.82,509000000,-59252695.2,1400000,333107859,378106750.7,527987842.6,221253352.4,299785850.5,857049373.2,1061741295,76647578.87,-155395348.2,-9338713.62,152541078.6,226649788.2,1120993990,204691922,349660901.9,25000000,1673321.32,-115249788.2,540807082.7,385411734.5,14492770.63,814400000,219211716.8,929649788.2,417656216.2,3776970.38,755990822.3,755990822.3,383458782.9,384827563.7,-537944.98,450960446.1,124085565.5,454371541.8,323846456.6,108933733.7,47907936.74,19917075.16,11253830.87,330285976.2,8962905.12,1513421,3411095.69,53172806.65,144640.15,6439519.58,505160019.1,0
4589754,7,7,7,5,7372337000,16233626.82,486120304.3,258572111.5,43083242.14,1589079334,392034412.6,5767829224,407573000,29011400,624000,24361700,49063200,190078200,42506376.81,18189200,2345429546,12734037500,213072121.8,1218089244,304601403.6,74731200,11172000,7558124.404,422437331.6,2472434793,587553399.7,35075100,933705412.7,10816140100,510000000,649134000,59633900,610275900,1904731000,13166300,1917897300,12734037500,-1403200,253733813.8,1340020100,180499605.5,-2693915800,86200,2233415000,21020959800,2328273115,4176161600,2657524200,3780872611,3718048700,91400000,-1415565600,-12355800,67911300,29400300,6411964400,1558370700,19680939600,130000000,7613800,-49314100,2447051700,1031486100,39910500,110086200,233714400,159400300,617950825.2,-10301669.85,2041905600,2041905600,243875900,246092900,29898400,146456400,-32101300,145371200,178693300,-35855000,3495684.076,295768170.2,1795812700,177472500,1678500,2346400,-1085200,66403400,129400,-1220800,1795812700,0
4593951,7,7,6,5,686810662.1,18548242,159039510,158890719.9,116413622.7,3283632678,65432398.04,4488825996,502861622.2,66969200.33,664465410.7,748759789.5,15934303.9,105228714.9,104428176.2,81950113.58,2298282171,6787108167,146856116.8,1072940116,730623784.5,46296440.39,302509538.4,1432984.79,674443233,3315178351,14300849.06,159126986.9,776175566,4091353917,310880000,147298650.5,286746828.7,1320561589,2423210587,272543663.1,2695754250,6787108167,357723519,143184365.2,381876056.9,1532600982,125701897.8,3070000,5211545.4,527083711.7,4390494451,410651657.9,35297670.68,4854543572,5338229187,17449962.81,237045849.9,-85171.01,276779466,229816619.4,5212527289,250046935,145207654.7,2011269031,26813244.1,-270446933.8,319553012.5,556598862.4,139099289.9,2113823082,134601714,2384270016,221933327.5,13568320.68,7068770731,7068770731,783809699.2,784309706.9,41518892.92,496048477.4,15005186.55,570907538.7,481043290.9,475834115.9,77130779.59,132600042,6039707227,555902352.2,256267865.1,3741224.06,74859061.29,227907347,3241216.36,74859061.29,6769158134,0
4603925,7,7,6,5,1293429174,317778,23929893.23,77513180.97,79909861.81,1633191332,38889184.91,3147180405,1700000,11966447.58,2377424379,3860944096,128912410.5,1267884837,323406039.2,180439816.6,8579818958,11726999363,2675750000,2202974944,535950990.1,109604918.1,67588723.79,6240639.72,1750019715,7909710442,15949250.4,1417033.59,587582563.6,8497293005,520066589,965482692.8,99937732.99,1431897910,3017384925,212321432.7,3229706358,11726999363,27602518.46,284866953,-220421272.7,4077650000,1401405833,394140518.2,37091783.85,24998195.6,11512526879,886162010.3,360743921.7,14964550869,15093935499,12457960.9,-169661274.3,270837.022,512872975.1,311015317.5,13692529666,129384630.1,245419468.3,5434122581,24998195.6,-1350645835,1387818750,1218157475,245419468.3,4394492063,780967801.7,5745137898,310394605.3,-5084004.98,13005502735,13005502735,125977094.7,121460299,651364.13,49127866.46,-4796268.204,4682158.98,49127866.46,-5084004.98,240920142.1,1662507968,10548405744,4682158.98,140813988.7,10109609.8,-44445707.48,121294935.7,14626405.56,-44445707.48,12903693812,0
4638326,7,7,6,5,5715052110,4199393.22,880652558.6,400140485.9,164833615.3,2344191943,2189486049,11765021105,352312461.1,855967002.4,660554415.1,3977820945,1049834829,1365669974,180566751.7,41087948.2,8812316436,20577337541,239206754.6,3458786462,1581479255,280403920.5,75144724.59,208893.15,693387813.6,6346380188,380630778.7,8305235.17,1118118507,7464498696,2544900000,2851901832,1688389706,5219119181,12387183307,725655538.4,13112838845,20577337541,1286614.94,6980000,698333086.7,51907754.59,1816911232,31824608.04,4959078727,6267233948,7313256531,1219244086,6114468143,11894621195,12415522303,97729024.83,2142201485,-1048911.17,270576594,412317673.1,10598611071,450448118,5568900861,35759003.62,22521613.29,-371993922.1,3572330625,5714532110,600055696.9,83062754.59,1795533860,455056676.7,1475704902,17425474.64,11050483085,11050483085,1261327166,1273833881,399402698.6,1134743502,-32863126.14,1177677714,1165922927,222181483.3,-74125108,1516004011,6872536322,1210540841,94652560.17,37819586.36,42934212.9,50786325.1,25312870.82,44617913.48,10284175386,0
4690399,7,7,6,5,1708265575,287600649.4,777073505,196252589.5,259848258.1,1168368896,279647727.6,4698248709,668951115,79957279.81,227832435.8,707210285.3,18062082.3,129152726,6299184.56,19255805.77,2043149980,6741398689,167570423.9,887042072.6,255968537.3,72919664.1,39518859.53,42139.9,81424164.37,1780829412,115685765.1,6395108.71,125080873.8,1905910286,505825296,1344247889,185331173.4,2356649878,4706716706,128771697.1,4835488403,6741398689,314662469.6,17812983.45,-129059392.5,1028796912,-126696641.1,35000,1562559317,1496095575,6443645299,143476032.3,1438880725,6872743515,6980089059,20730254.35,-369284213,115330.72,139173584.2,138417322.5,7106785700,70344255.57,1625154968,1142228743,7094988.46,-113643510.1,1973623069,1604338856,55845650.46,1184815539,380490784.3,1298459049,285530355.9,1749325.94,6606508718,6606508718,328180567.2,322210042.6,186341697.8,-270794206.4,-570986514.1,-266526183.2,300192307.7,201667644.5,-3677314.58,188250834.9,5893850620,304460330.9,28733829.48,2096245.28,4268023.24,23720236.32,8066769.91,4268023.24,6579030023,0
4710457,7,7,6,5,1440340.23,10000000,28219393.49,471614704.4,2159549.09,1539195.41,7449771.586,514973182.7,317051750,127298577.3,63736398.36,1712441.26,40022426.32,1927.93,129995,278788.33,383134586.9,898107769.5,148939345,14607780.2,7873979.48,2647209.35,20810257.96,118271992,295410150.7,719826167.1,11684513.08,4599857.426,165427531.2,885253698.3,336441600,219290712.5,58660627.29,-610665976.3,3726963.51,9127107.72,12854071.23,898107769.5,8077099.432,40737231.98,-315985079,204941942.5,340061453.9,115755880.7,315831750,14208539.09,318301905.3,13280451.73,156722322.4,332138444.9,684625039.6,2379691.564,-923625.11,-111240.868,3712194.86,18097769.8,344563585.7,352486594.7,315985079,25000000,12137481.4,-25000000,2363965.34,1440340.23,153329,256857967.2,9269033.82,25000000,14029332.13,-14705452.33,203203269.5,203203269.5,-70436019.05,-59273914.21,-30962164.36,-70933806.19,7451748.628,-70758523.22,-70933806.19,-14705452.33,65839860.71,4856478.56,192049263.5,-70758523.22,1958960.91,85029644.08,175282.97,322504.17,73867539.24,175282.97,247771731.4,1
4723981,7,7,6,5,434517722.9,8671563.6,75788523.18,326326780.9,15835123.9,985847899.1,53669189.46,1900656803,29847126.6,83849419.18,58191710.08,7892732.68,13868919.86,567767.48,17674669.58,50961945.77,77097115.51,1977753919,265660000,74974578.28,66369502.12,43128769.23,13941470.95,359541.65,89955433.2,829003031,6994884.48,4686237.108,34660356.14,829003031,173666000,213785999.3,89471670.28,648475144.3,1125037986,23712901.52,1148750888,1977753919,-360827.8,10083690.51,-1908390.6,265660000,365095328.3,14620000,85733314.6,380740,2131816117,182491842.5,140771160,2850767890,2899231083,8311397.564,-44931266.13,-19363.34,123527253.2,81381966.38,2534135755,48463193.05,2289130.6,606996874.1,380740,-408098840.5,304598074.8,259666808.6,2289130.6,280280000,96300542.36,688378840.5,62334368.44,17797087.8,2406518404,2406518404,264914505.9,258845244.5,3914161.52,204155034,1454082.7,208944858.2,202700951.3,-101516.2,18833989.81,169860831.6,1917929681,207490775.5,11854704.43,9881802.79,4789824.16,57423730.43,15951064.21,4789824.16,2184727737,0
4729479,7,7,6,5,605642618.9,126390571.4,69980625.93,15361607.94,31503984.64,557791078.2,5206105.98,1285486022,319122386,11055861.42,917483895.8,193375943.8,224716.98,37147394.08,17878199.07,10404238.81,1580515973,2866001994,500000000,46778739.86,12611926.12,3772022.25,23962497.6,664583.33,82156063.4,669945832.6,22564264.05,5985554.81,7494300.52,677440133.1,1054027073,156400479,207958549.2,723188306.8,2141939925,46621936.3,2188561861,2866001994,365516.87,122500400,17097582.83,500000000,316262488.2,23379334.66,1027853925,1048044500,1208964219,234426001.3,1045078730,1866971119,2129232848,2940000,242905032.5,-4618.49,182958380.4,70450420.09,1812970360,231382052.2,1030946917,520000000,25770,-90450420.09,362737586.5,605642618.9,3092992.56,622500400,261030851.2,712950820.1,169184985.6,-2053460.05,1846997339,1876570693,185272869.3,180812023.3,22017811.8,139920675.9,-184983.7,134681586.5,140105659.6,13551345.34,22673563.46,269985817.2,1192951942,134866570.2,32714369.29,3039978.48,-5239089.44,50406299.06,7500824.46,-5239089.44,1709528489,0
4735988,7,7,6,5,187152891.3,9693883.68,326254624.9,24663314.53,34990539.09,1820526676,24616815.21,2427898745,85000,43879518.09,305493987.8,523699592.7,10947300.53,44223280.21,109409785.5,105905944.8,1151890948,3579789693,525990510,263256495.7,15141587.79,71564367.14,55857236.59,1464729.11,57767536.64,1026042463,5904000,6666226.212,85774353,1111816816,438744881,1062455644,206805713.4,771484565,2467967361,5515.78,2467972877,3579789693,-11523442.39,3376589.16,-126466441.4,575282350,564954562,139424680,277180258.7,10448081.56,2070318098,411927217,232834925.6,3799342844,3849407741,5733532.684,-242279864.5,-256606.29,285279057.4,85355204.78,3284453179,49178644.63,136914523,1167061935,10678135.25,-680511378.7,427227755.8,184947891.3,136914523,575282350,516928806.7,1255793729,240043481.6,455893.22,3345809704,3345809704,189715313.3,188476340.3,62427499.61,140471314.1,-28676.16,142587683,140216258.3,455893.22,49186742.91,811437932,1986652592,142616359.2,32871258.58,1368680.92,2116368.91,47098954.06,2607653.91,2400100.92,3182619506,0
4742979,7,7,6,5,13328823906,17434059.31,604275660,736650183,189410928.9,13492595320,2256163556,53512430932,14160006554,729916770.4,47373694.03,737112225,280075517.6,191896244.4,30092480.3,223264128,19425015213,94360454518,11351488,1035265856,794150632.4,673164446.7,273251557,937240815.9,767908543.3,42167716397,77949785.16,4899330.3,16839333066,73304865338,3000000000,11764002886,744078263.1,3255792797,20820301874,235287306.4,21055589180,94360454518,189916333.7,41600000,-303133072.8,4602946976,-16717277526,3364477131,1623311243,1649267.28,8191615404,3352288219,1012889835,6048337725,6601555680,1474320,-7855971408,-21449048.4,559235704.6,1581761850,23318833206,1158603539,304782340,8445395000,8252973.954,9185888239,23978090936,16122119528,113242855.2,19254645089,1385654886,10068756850,849469491.3,43154507.42,4144240488,4144240488,1073894510,1081471601,359838052,1043132328,255280561,1066040666,788122751.4,1941513545,144062038.1,508211381,3062768887,810760104.9,35102685.7,8525911.56,22908338.16,263134404.9,948820.13,22637353.55,3062768887,0
4745287,7,7,6,5,705441380.8,129826917.5,91765.88,13888389.55,43604346.75,20013,214614309.5,977660205.5,6000000,41670689.34,6746949.15,578562606.8,38946401.93,751445930.2,188930932.9,139427.71,2181931859,3159592064,186000000,16564106.59,375767159.5,31143019.39,16742313.49,3634378.082,53523064.51,709739663.5,124725946.5,22096641.32,256822587.8,966562251.3,420000000,755999470.7,172723890.6,390434100,1739157461,453872351.5,2193029813,3159592064,59373963.59,2650000,-236778490.1,351700000,293611397.9,149210020,1880895900,2102143108,109028560.8,289422603.9,2080719209,1227853559,1320046378,20126598.59,199366471,1356732.18,168322592.6,141985456.8,1026434980,92192818.75,2338921598,216770000,1297300,142533563.2,500631171.5,699997642.5,279168908.9,503939020,459661222.5,361405456.8,241974093.5,251480.08,1173088311,1173088311,335190346.8,329635571.3,15362859.58,234945813.2,25115877.03,222356227.7,234945813.2,20498177.72,13451646.04,39721685.39,543290956,222356227.7,11251492.13,4537816.17,-12589585.55,112834119.1,10092591.68,-12589585.55,865052732.7,0
4763536,7,7,6,5,46278310513,25400018.08,663852132.6,175235953.1,1048043485,30318747097,3497808387,1.13477E+11,37956303030,1229773671,98477976.38,830279161.1,1081657532,557702501.8,59611073.44,503160445.8,48657049417,2.06E+11,6361295406,3314806600,1386493959,2033104663,971851319.9,1454502912,3759766973,86229652676,5128037.204,47938190.88,47310769479,1.56E+11,4610787639,23559010854,2909756868,11630847688,48575912325,1446755376,50022667701,2.06E+11,-492155827.4,73673585.74,1955170721,24297982205,-42076386812,5063198939,332541295,2493173727,17554196076,22798428522,2387606869,11214192013,20846166984,63260707.42,-14246746476,-110126995.4,1684993812,3004845485,62922553796,4081763579,538003005.9,26829005509,11173371.48,25984596610,60510628179,46263881703,178819917.9,76103537698,3437009461,50118941088,2681197629,83288263.8,9838147762,9838147762,4077656663,4070402609,451281806.9,2250622221,-822680070.7,2304318512,3016470222,2733627394,1070441532,910507536.3,5767745153,3126998583,70674841.13,24439306.57,53696291.25,950658079.8,31693360.39,110528361.2,5767745153,0
4786358,7,7,6,5,768173451,8012316.41,10087783.91,63156629.2,199521612.8,1237632181,550708198.5,2829279856,93998041.21,136888758.8,276812474,1302790025,214358760.4,90608205.12,190857111.9,2542544.69,2418631931,5247911787,441181147.9,1649803346,1160582263,42422491.8,16345341.09,939389.656,426206371.9,3371895322,33537620.42,11233753.68,107428462,3479323784,400000000,2475898082,99289840.99,-1206798989,1768388933,199069.99,1768588003,5247911787,358528787.4,25620192.61,-682984991.7,817432220.8,201359809.1,200000,900302914.9,1556363506,7349355257,1447373777,766222634.6,9675482757,10037075538,41010625.86,-481425182.6,7240649.248,234011652.5,98581749.74,9835715729,361064239,2239348498,822318741.8,110700,200000,1224252009,742826826.8,277848498.1,200000,804975042.7,704020249.9,459586007.1,20433877.28,8855285522,8855285522,-524509435,-430703650.3,26609557.34,-538411641.4,98048879.67,-538412571.4,-538411641.4,26029907.94,11008697.08,1790521176,6989958536,-538412571.4,42717945.16,123171651.9,-930.01,13903136.4,29365867.16,-930.01,9320401919,0
4839163,7,7,6,5,708215175.1,51553122.95,14053781.17,93285749.64,66158030.4,950227587.1,110809114.6,1942827087,56000000,27083038.4,40559382.52,3261704483,376023163.4,670571621.5,91345934.9,75942218.82,4564480351,6507307438,146730000,468737584.8,765754569.4,25219138.27,140486616.2,4545194.87,479875817.2,2122869884,1616862.68,34658650.11,36275512.79,2159145397,1848000000,840876971.9,391619608.1,1277562625,4358059205,-9897164.42,4348162041,6507307438,232189921.4,300000000,-170029272.3,50000000,657144388.6,286432258.9,231103400,131394418.4,6052459672,307116039.2,127917726,7485799625,7707023359,14445320.58,65000117.27,58611.066,391902671.5,92114998.96,7049878970,221223734.4,301423690.7,200000000,3476692.33,-422114999,544125057.9,609125175.1,298313983,170000000,298400588.2,592114999,276425822,2576038.4,6722801985,6722801985,445744434.5,433899704.3,6972748.94,300453895.6,99350947.76,300445850.4,300453895.6,6887719.55,26418878.48,464633338.1,5402935963,300445850.4,118233012.9,4313097.73,-8045.22,145298584.1,16157827.91,-8045.22,6295619764,1
4849903,7,7,6,5,797993651.6,1022677578,764885359,249203794.7,63552199.18,1113284505,3820457371,7833642070,300218590,87500195.18,449671256.7,877810509.6,7480435.69,290203169.9,69772321.22,14588311.69,2202734719,10036376789,10000000,1407853848,439797746.5,409078837.2,57125437.59,27690803.58,381915107.2,3655415572,154832846.1,5123534.68,162609137.4,3818024709,1213650273,1812832560,178505311.3,2836428741,6087725290,130626790,6218352080,10036376789,46308403.67,5634565.51,-37455817.63,10000000,175987647.3,1000000,287018490.2,8914088508,10787178768,533330837.9,87942342.03,12158929675,12368771346,134664231.8,72237839.9,76120.68,135760534.9,71735544.89,12192783699,170009801.8,8951544325,962473529.2,17319370.33,-66370110.4,707326576.8,779564416.7,49288371.94,11000000,736513558.2,77370110.4,713531563,1682173.67,11231863422,11231863422,644645514.1,616800122.1,101345612.6,609883158.8,-3482606.03,630260203.6,613365764.8,184137041.4,-1530180.06,504239806.1,9536090965,633742809.6,30712326.46,27325692.03,20377044.82,10902704.45,55171084.01,20377044.82,10884390093,0
4853326,7,7,6,5,32473165223,1100000,3018597103,16525665058,3215248940,17033353601,942468882.8,82277921342,757066116.7,623818331.7,125079800,12304198942,1179696067,8779949430,984926149,158636715.3,53020908802,1.35E+11,17438140669,1941178151,2543969219,515429244.3,1327197543,505558683.3,5125233784,68272437571,135805997,1718608823,22749438914,91021876485,8144309682,13524271994,570324103.6,12325179310,35370344784,8906608875,44276953659,1.35E+11,-195618084,1091599043,-4846995418,53715381219,4983295861,12458615911,21856950000,23742906817,1.77E+11,3998699459,21498258556,1.92E+11,1.94E+11,71592955.39,10808734765,-69684228.32,3617436241,4134109033,1.89E+11,1763077070,28589902235,55210207415,1094135847,10742118550,9119386420,19928121185,2562273222,71178034040,4998856440,60435915490,2433312700,35553867.93,1.61E+11,1.61E+11,5756220855,5763138880,343365877.5,3910984506,61284241.6,4572395202,3890311489,138663824.2,2459030617,4377266637,1.45E+11,4511110960,502048145.1,60814694.24,661410695.6,1245109895,53896669.13,620799471.3,1.55E+11,0
4896424,7,7,6,5,318467833.4,4579946.63,386097539,60767552.29,441225733.6,188447244.5,500000000,1769258194,3950719079,2706394.31,167594591.1,75589020.15,109323202,6085346.94,43876823.56,346429293.9,7678953697,9448211891,307200000,346739586.7,132557369.8,326622692.4,107546752,2166666.67,66990624.13,1504392642,9084215.298,7639345.46,12689663,1517082305,3090491732,2744130846,283253445.9,1717576318,7931129587,99204834.31,7931129587,9448211891,-180311015.6,2499000000,-1241803202,742648956.2,1042625907,1669058314,3737840293,2502102329,691098400.8,216269190.4,2448723518,2029552745,1116093909,53374011.71,-356828740.9,-2965564.198,293926810.1,158651445.8,73468001.63,39462173.29,3743905532,425869268.4,4800,-157651445.8,675296574.3,318467833.4,6065239.11,2500000000,225562859.4,2657651446,186452781.7,-358605.69,1150598361,1150598361,462529951.3,459595105.1,381041327.3,264578816.2,-87657690.7,264578816.2,352236506.9,134835084,19347383.62,137856449.7,691003256.4,352236506.9,11078860.29,423945.18,5793837.814,110293444.4,3358791.43,5790131.394,691003256.4,0
4915590,7,7,7,5,102384600,42235665.82,16177700,15969700,16051934.35,162752800,119814100,433538100,1600000,28817960.66,45916800,481204700,1287100,113334500,8476600,4830500,659386800,1092924800,110000000,295680600,164107100,25004800,21829700,246800,90495500,711634500,5705500,7377659.652,96568300,808202900,50800000,48600,25139300,208734200,284722000,12767557.96,284722000,1092924800,22526902,69708600,-132261900,226000000,193288100,46227586.8,113450800,1192505700,1814776100,160131800,218761691.5,2447660500,2467026000,2681000,-34221800,1337944.604,85908800,91539500,2273738000,19365500,1324767600,160000000,164700,-95248100,112771200,78549300,131367600,226000000,212921200,321248100,76010100,1409305.796,2135510300,2135510300,107613900,103002500,794938.938,80494100,5694048.898,80494100,80494100,2681000,11865900,325584900,1608602300,80494100,13591200,1430200,2446103.88,27119800,6041600,2446103.88,2037108800,0
