TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
1942117,7,7,6,5,369230603.2,0,809214286.9,5226860.57,31763330.07,13853893.79,12900000,1242188974,0,17720698.94,30011078.97,257946.92,3636009.63,0,48448.91,11371965.62,20938455.89,45881267.37,1288070242,119000000,529371514.9,3192191.53,14250375.05,26688757.27,28634405.01,767517105.9,13948414.72,30000000,797517105.9,80000000,253775761.7,11622546.56,145154827.7,490553135.9,0,490553135.9,1288070242,32868576,-12731167.47,178800000,38147312.94,57578457.34,42893633.3,69642,487237827.4,90913025.25,51880000,822442505.7,3083096.892,881792142.2,0,15230059.06,0,56950980.14,16444370.15,843644829.3,59349636.52,12800809.47,160930000,69642,-10186086.41,305425854.2,320655913.3,12800809.47,200056859.7,208542996.4,210242946.2,80009117.58,815306.954,948793175.8,948793175.8,22026020.37,15995999.47,16782259.95,21379307.4,21379307.4,21379307.4,0,4948240.84,13925070.66,811142115.2,21379307.4,6720982.66,325564.16,6447439.842,646712.97,6355585.06,6447439.842,933527786.9,0
1950052,7,7,7,5,87908200,14855600,67570500,1025900,3221243.14,53862700,828700,227494400,2270000,6096145.354,24114700,25646763.8,5894900,1323737.66,6626800,3919900,5574816.732,40556300,268050700,14784992.55,29343000,1055400,7116700,3301100,2887400,57075400,7508900,7508900,64584400,73000000,87731600,9177800,34471300,203466400,1334597.688,203466400,268050700,1151143.268,-9640200,23264213.48,278300,24103264,15238200,100,45032000,44578700,30640000,124067700,2191000,133206300,845120.284,-16840400,-178500,9694800,7300000,132927900,6947500,9640300,20072457.75,100,-7300000,92122500,75282200,9640300,36238573.48,33622500,7300000,44250500,575517.414,134960400,134960400,14370900,14258100,1630794.272,13268900,13268900,13440900,750971.666,-1341400,19872300,55957200,13440900,1421800,33400,-93590.186,930000,146100,-100369.776,120160400,0
1962853,7,7,6,5,361081959.8,14244973.26,447674875.2,17340006.86,41735381.28,89824846.34,30097549.08,987754618.6,166000000,42169001.69,310211428.3,35404389.82,23154125.9,1108004441,517859.85,7082924.78,20169856.39,1711236006,2698990625,100000000,159527181.1,172059602.9,50158388.89,42924691.75,79789115.8,606529104.7,20643883.64,20643883.64,627172988.4,242801887,1499628426,41516879.72,435329536.6,2037912061,33905574.69,2071817636,2698990625,128347453.8,-131383819.3,130000000,175466341.7,61868000,152500000,184575792.1,437960710.5,118011356.4,246606905.4,1212535026,28598155.36,1263469481,1161069,43005639.34,-1131308.53,105246589.7,27297429.26,1088003140,22336299.33,315959611.4,37300000,917284.2,-1076883.02,317282646.4,360288285.8,49419287.43,191868000,426784482.9,192944883,268141153.9,3568415.05,1152952938,1152952938,200640737.6,201228575.6,18477262.84,163244227.8,168784575.1,163244227.8,4729484.05,-1984408.58,108188001.8,588727892,168784575.1,12959030.08,1016434.78,5540347.28,31856162.47,428596.7,5540347.28,994508932.1,0
1976303,7,7,6,5,507759919.2,4318236.16,371380793.1,12115996.24,40866791.36,152625218.8,21605412.3,1110672367,12230247.36,4385130.38,37848375.96,90776055.52,9461957.96,44497402.08,332560.65,9857019.24,13912093.22,152661099.7,1263333467,169000000,155986552.8,50540224.73,21473338.18,6790097.12,230458019.4,683216083.1,8769150.01,13530412.91,696746496,202400000,164531207.4,15599110.38,180564989.5,563244055.8,3342915.12,566586970.9,1263333467,180318750,-35179841.81,169000000,-3235178.77,3153790,20415292.42,7969491.42,300111993.5,57508769.89,34276218.57,550751170.2,5195194.442,655083554.3,2524751.386,-60480650.19,148990.8,30081546.44,14049660.41,658318733,104332384.1,43149333.23,115980000,26814,-22214620.41,552919332.4,492438682.2,43149333.23,172153790,270616423.2,194368410.4,184041878.5,186398.15,607857521.8,607857521.8,10655181.95,10677219.57,10537401.67,18208924.61,18957777.47,18374393.31,2502527.79,-993096.61,56880442.24,357933725.5,19123246.17,3539553.88,22037.62,748852.86,-8468064.22,6472878.394,748852.86,611939905.2,0
1984414,7,7,6,5,276269529.7,28997622.58,235887904.6,16900494.27,15227463.6,115647709.9,1778732121,2467680318,251245412.8,271924054.7,409509305.2,14216211.76,769391365.8,762679006.8,4224769.57,464583.66,37871470.51,1837346730,4305027048,41545921.73,52461222.48,155849660.4,90708246.94,11035405.82,31290137.39,356996763.8,18482045.41,18503995.41,375500759.3,1161058174,1340198623,296082943,1119532802,3917280601,12245687.49,3929526289,4305027048,27487791.58,-265945293.4,100043513.7,-16474516.66,1059000,3244500000,3044689171,413747040.1,179367778.6,2966870000,994670288.1,135509.32,1064750530,70226673.61,-282241662.8,-413933.35,79936277.38,45260331.63,1081225047,69944732.99,3310634465,466919.37,7592784.66,592080.63,558511192.5,276269529.7,66134464.72,1059000,408173951,466919.37,160984417.8,11715401.55,893970224,893970224,82974728.34,129042086.3,295841262.4,72136410.45,68237191.27,72551166.64,554202953.4,-1375636.43,236210491.7,638859972.7,68651947.46,14902271.75,60495941.15,-3899219.18,14322780.88,14428583.2,-3899219.18,1345422780,0
2031617,7,7,7,5,114258800,61435200,18413900,8710200,6574876.496,84316700,1997100,293960500,20328000,21226186.25,31132000,1410300,642100,538090.646,1431200,4892500,4823200,44331300,338291900,16528273.7,45260800,4121100,6500300,1548800,2639946.85,82470200,16041900,16041900,98512100,46480000,29720578.91,11289000,182247700,239779800,850029.402,239779800,338291900,2350000,7864800,20995576.12,50479800,11654574,522600000,533562000,124144300,24108600,528497800,247775300,4532800,256408500,5064200,44908900,-840600,29142900,13944000,205928700,4100300,525697200,22124395.82,277688.836,-12595000,69349900,114258800,3097200,3699000,28532900,16294000,46877200,-535099.054,406244300,406244300,85018200,85217900,1685327.996,77690600,77690600,78580800,5064200,-165100,8178300,273314600,78580800,2093500,199700,-637112.874,6437400,3895235.772,-637112.874,330298400,0
2042348,7,7,6,5,176696943.3,5550826.058,276271163,91383485.31,98762414.57,103772833.7,5304100.61,752190940.4,3000000,20591385.65,45623094.45,36372667.39,43947008.86,5776564.45,4892942.74,13762470.55,7500000,544038647.7,1296229588,306324000,129961728.7,22046540.71,14370153.05,20567172.38,3888903.76,497725461.9,4865000.08,35751938.97,533477400.9,300240000,312875851.1,12256278.59,83110141.01,708867061.2,53885125.99,762752187.1,1296229588,51657080.46,-28009910.21,338000000,-58816251.47,6670000,9568380,14479577.92,300692710.7,126824324.7,30023376.75,445098525,357373.99,553471966.2,1477937.568,-134481327.3,-291829.42,40077848.29,45307336.18,612288217.6,108016067.2,42489488.13,346726000,363300,-47363336.18,311013330.6,176532003.3,11821588.31,344670000,144693334,392033336.2,76370835.7,-560361.94,557472620.7,557472620.7,-3818112.37,-4467759.37,31654201.98,-6010096.9,-10593303.08,-5849871.34,4509051.46,7315136.24,51076937.86,403395498.6,-10433077.52,2242013.99,94403.37,-4583206.18,6614965.15,744050.37,-4583206.18,572054624.4,0
2052308,7,7,7,5,86939192.11,6124521.566,75596855.36,14153622.82,26152302.04,24171818.66,66776758.5,293790549.5,15213036.99,5210198.328,6483017.89,14843102.83,329633.74,26655086.91,10946973.43,1362456.69,40311972,59434053.75,353224603.2,34714077.49,12872616.51,358746.28,11336395.29,28656861.44,11516517.32,64741136.84,2684551.534,11312087.01,64741136.84,60000000,44832445.13,10312168.96,173338852.3,288483466.4,1747548.744,288483466.4,353224603.2,2290018.826,-50575733.71,60000000,78848853.93,33222646.3,114450000,10019417.48,424364103.9,271722864.2,108250000,778057298.4,730025.632,933138707.8,539137.168,12947953.82,-124480.05,81296853.43,15325166.4,854289853.9,155081409.4,60595151.19,60000000,19417.48,-15325166.4,73791238.29,86739192.11,50595151.19,60000000,76906032.35,75325166.4,26368772.3,-38991.268,704407372.2,704407372.2,184427297.1,175434388.1,1528348.52,137820776.7,137820776.7,137820776.7,537029.17,-509062.5,122083603.4,374489167.1,137820776.7,5024459.58,182204.79,-73663.016,46606520.37,9175113.77,-73663.016,528985288.3,0
2057976,7,7,6,5,169493495.3,3808509.86,81041699.38,5430489.18,5850927.46,783922.32,46812.39,262647346.1,6612633.82,68118080.94,20799003.49,33250747.96,1999513.41,1965743.046,3329021.41,2017990.97,6968940.606,96263610.22,358910956.3,11452036.86,12066120.67,7261577.34,4273784.02,4711992.45,36723263.6,65036738.08,5778055.15,5778055.15,70814793.23,73761000,170837845.7,22348383.32,55506044.06,288096163.1,2331462.23,288096163.1,358910956.3,7490732.05,-68885132.01,22943051.26,22429806.32,191019185.5,383433344.9,319999658.8,156894986.9,23001638.19,317710000,266786020,8000929.844,270238740.9,2151693.52,107296618.6,-976509.09,9369657.87,28800000,247808934.6,3452720.95,388884790.8,17221484.4,137965.24,154728453.4,62196876.69,169493495.3,5451445.85,191019185.5,58542651.64,36290732.05,52411726.67,2394736.02,267146619.2,267146619.2,38958064.19,38497207.95,1166366.59,34251238,34251238,34251238,4546429.54,-548788.92,48753412.5,131659912.6,34251238,382976.8,44281.89,16647.094,4706826.19,505138.13,16647.094,233825606.2,0
2060104,7,7,6,5,330768613.8,4521102.674,26695094.68,720511.5,1060305.1,47702307.38,164719682.1,571666514.5,30970345,51854612.49,114751482,65809098.49,52545700.5,6848289.37,1171568.63,13512125.44,30432883.16,320531707.1,892198221.5,44000000,3565907.84,2312491.31,17870888.32,6010776.35,2380632.25,32140696.07,5884550.978,6536645.14,32140696.07,336000000,387846154.4,32576285.73,98477710.81,854900151,5157374.49,860057525.5,892198221.5,2607709.114,-51254243.47,82397750.06,27884912.83,63678959.6,650000000,625966671.2,106367744.5,25060158.21,620000000,247859232,2740567.94,262113985.7,5966671.24,-70175734.46,-6403.82,38961420.97,46800000,234229072.9,11514185.75,677220914.7,39688610.07,322796.776,-46800000,400944348.2,330768613.8,27220914.71,29896054.26,63839749.2,46800000,85605965.3,479179.012,231099705.4,231099705.4,44298971.09,44357026.57,1170324.25,18944257.22,36331228.03,18944257.22,5519321.23,-11414247.53,29255682.88,85998922.38,36331228.03,4372434.17,58055.48,17386970.81,7967743.06,13825968.97,17386970.81,194989081.5,0
2060997,7,7,6,5,654688978.8,12175622.37,103960558.9,8752470.54,11123781.83,203816543.3,144573236,1139722192,45739400,10308691.7,202066166.9,6487189.8,128957681.1,522612323.3,2383795.63,15803692.21,25625060.84,958388613.9,2098110806,70000000,51920990.95,14404549.13,29067241.88,6281879.68,250198531.4,716068960.7,6640000,12991798.51,729060759.2,432805921,1160959646,0,-222085443.9,1369125465,-75417.74,1369050047,2098110806,761961.76,182136567.7,70000000,-91890066.59,3881.74,301262600,599153280.5,393919198.2,214873892,504000000,642238566.8,36690704.66,764678148.3,11344515.06,-7241774.28,-9271928.38,37421436.18,10956506.96,856568214.9,85748876.81,417016712.8,146501760,21303.4,-88216346.98,745261231.9,738019457.6,56499038.79,70003881.74,210353688.5,158220228.7,284731006.3,-3115634.27,597918934.4,597918934.4,-157510410.6,-171321313.3,3568270.11,-173876538.6,-173883234.6,-165861214.2,354877.79,-11059227.75,70578178.7,414893283.6,-165871844.4,5857289.11,733123.06,-6696.04,8361433.79,14544025.82,-10630.2,768568800.1,0
2070248,7,7,6,5,677014224.4,8137514.49,91638649.96,6159904.41,64796993.48,458110365.5,2097788069,3403645722,19248400,308678354.2,28697969.27,76282.04,77938706.58,328615904.1,1557866.93,15526828.46,322990025.2,1145924936,4549570657,270960365.9,272518102.3,322657725.7,9965860.99,19925775.84,155095956,1893431416,7634245.36,102252015.8,1995683431,337576686,1773201926,63243798.06,343508039.3,2517531571,36355654.53,2553887226,4549570657,12757675.24,-666136154.6,594729365.9,108428190.6,252751079.1,6435263429,5846781245,1057385346,307357121.8,5714367764,1398227962,4114531.75,1677426712,90864060.65,-176297896.4,1346.36,55859571.67,48079013.32,1568998521,275084217.3,6512917400,312851000,143650,381408721.2,722957530,546659633.6,44321255.22,755096409.8,148396481.6,373687688.6,235754052.3,8645464.58,1226017672,1226017672,-245134640.2,-245571589.1,389188128.6,-236660076,-258099891,-236661197.9,74304927.09,10499115.45,45035159.71,872785100.3,-258101012.9,5260166.73,114798.79,-21439814.99,12966372.7,551747.66,-21439814.99,1558521723,0
2073105,7,7,6,5,805440207.8,18000600,310197779.7,66693946.02,27552500.77,860212553.3,179479229.8,2267576817,983241223.8,6164737.89,4335546574,2261167505,187171322.3,144022135.1,688689436.4,961008.41,22282983.66,9314338817,11581915635,299460087.1,1679038560,904111104.7,65988376.15,59201097.68,129185613.8,3258452307,291043354.5,1689350735,4947803042,3110801192,898907567.4,978086935.1,1580086864,6583618347,50494245.2,6634112593,11581915635,2355000,-1181388352,500000000,713209469.5,5130000,5500000,122416553.1,519916644.4,241182964.5,53889503,2022939647,30634086.32,2195352803,65750251.99,-254183311,802429.292,41920318.89,147079428.5,1482143334,172413155.8,1303804905,300000000,2776798.1,213995571.5,942141107.7,687957796.7,1298304905,663430000,679123405.7,449434428.5,414815388.3,-1014738.93,2047177787,2047177787,379348384,368848434.6,9314078.41,391151723.5,392321415.5,375415934.7,64693531.93,59030789.33,232908008.9,1034038815,376585626.7,12864052.64,8892272.39,1169691.99,2762757.31,19392221.81,1169691.99,1762971132,0
2080655,7,7,6,5,1367368101,180253950.2,574439214.6,599956017.2,357485390.2,2147449.81,244730707.4,3155967821,379322405.9,76429185.23,82267065.35,176481731,57653284.35,806867790.3,71252683.13,31316273.6,142172757.4,1939805308,5095773128,637737210,706808241.8,390129047.5,33054489.72,48935729.05,213575793.5,2041990637,12529174.66,614641308.8,2656631946,850060820,414192440.8,50011591.46,844446707.4,2234534919,204606263.4,2439141183,5095773128,38877348.61,-244051783.8,839754585.1,192938477.4,9247988.6,120319429.4,171089575.6,10693177551,649851934.9,168133432.6,12151477784,12209894.33,12227678411,2940843.05,434589774.2,9872571.35,123923653.2,54405805.1,12034739933,50974859.86,415141359.4,1008896259,15300,475830509.2,932278326.9,1366868101,54670622.19,1539132574,439743188.9,1063302064,161229092,8690231.13,12029753609,12047980836,352594177.9,349232876.8,22634291.05,232383390.4,279956476.1,232624021.3,11631074.18,3206128.02,679922906.7,10839961813,279795880.2,3779184.66,886566.99,47573085.73,72798297.75,4247868.08,47171858.84,11710733415,0
2081941,7,7,7,5,12828115.22,19816440.87,275648374.8,1877995.49,7487924.966,27957045.34,3959311.65,359780446.3,7734535.29,99201.39,41492649.37,248369925.4,52320552.13,1234929.56,1030159.23,10648235.64,3334091.08,357294814.3,717075260.6,89000000,252666372.4,49085434.1,5500217,20934438.75,12521946.97,495723003.3,29402739.81,84913871.45,580636874.8,50000000,4462752.59,1425457.8,79832898.15,135683365.2,755020.67,136438385.8,717075260.6,11685027,-71501882.41,102000000,2435981.27,600000,110000,580949.73,106436249.2,43023412.7,4977047.988,181877142.7,1252706.28,218282272.6,1322039.65,-52479407.89,178012.7,19850946.7,7178479.75,215846291.4,35152423.7,72082832.14,85000000,580949.73,16586493.25,62695496.59,10216088.7,71972832.14,120450000,46535682.81,103863506.8,47126311.57,-10798.61,332276078.6,332276078.6,39325084.87,38652779.05,2978634.352,35785247.63,35940268.3,35765117.42,-13414.82,8646536.17,14033120.04,213266673.4,35920138.09,2489169.22,1045.06,155020.67,3404946.78,673350.88,155020.67,285561810.4,0
2085185,7,7,6,5,1241160676,97851574.05,111126228.1,49277742.49,98384157.75,137198861.5,7217939.25,1644365605,109496620.3,287433480.5,35523565.18,49866972.5,39574635.88,35317662.58,40248073.25,2894473.39,6414437.264,717310030.9,2361675636,30000000,33620025.88,5359207.42,5851463.66,16010356.15,6261299.13,97102352.24,58333.21,58333.21,97160685.45,530727876,1520408008,13752993.99,191324980.4,2256213858,8301092.42,2264514951,2361675636,770563.08,-56743468.54,30000000,-83277810.06,1086351998,685000000,667060579.5,294735164.8,126166053.7,606956521.7,417351191.8,1740042.4,469561268.7,59209348.26,918902559,1802000.834,27007348.73,6657597.73,552839078.8,34971379.99,723804048,50000000,894709.46,1058923838,292258117.4,1211160676,38318351.92,1116351998,88436590.7,57428160.81,80648713.38,4996644.02,414396876.3,430665821.3,108825355.3,112951635,7044683.93,94144447.19,93222393.98,94144447.19,85549792.69,-5200468.25,70464103.35,244525830.3,93222393.98,2605054.72,4978025.63,-922053.21,15602961.36,851745.98,-922053.21,400087917.4,0
2095669,7,7,7,5,242447963.6,1949358.486,71334289.44,4005774.86,3483645.162,12564560.91,5575598.3,342182619.8,16849924.8,27163647.59,2581045.93,17458913.88,8342850.11,505497.404,433480.84,469951.25,31495255.84,11827328.13,354009947.9,14935219,22768071.67,1258722.2,3797679,5467230.96,9224046.216,34651241.12,5594457.284,5860573.896,34651241.12,60000000,220436025.4,3892268.14,35030413.26,319358706.8,1235719.934,319358706.8,354009947.9,3052261.846,-19545037.36,20113259,14410494.8,189000000,314763877.4,366460391.9,38390039.25,15500700.17,344226000,114269762.8,6750933.04,122345985.2,1506448.7,171491336.5,-582787.61,11417882.07,11791333.34,107935490.4,1325289.32,386005429.2,24130076.38,1170.94,177208666.7,10956627.14,182447963.6,6005429.21,189000000,42626868.86,11791333.34,42342009.72,681621.414,138984205.1,138984205.1,40400635.43,40471559,2131058.166,40681243.66,40681243.66,40681243.66,1506448.7,-2075993.08,18007520.37,47687610.47,40681243.66,1642224.83,70923.57,842300.33,-280608.23,6039958.626,842300.33,107603372.3,0
2097459,7,7,6,5,1875429283,81000,1183277649,17444203.53,151682689.1,1266129753,117683378.3,4802064911,305276717,60880005.98,437063022.1,48439796.56,596420569.3,1014754668,12484836.23,26947.05,24657000,3201811715,8003876626,3112050000,442956304.8,19154234.09,15674184.98,152072564.8,50580243.55,3900868310,30247130.64,1289881467,5190749776,1031082642,262302307.7,123154105.5,1117231532,2752502872,60623976.84,2813126849,8003876626,19112075.49,-549042733.7,4081863916,-234039910.7,418103926.2,301109652,317726345.9,1077848752,164974298.9,149322000,1846961799,5887738.76,1940027082,1291734.05,1051436503,-124015.37,131745444.4,184931337.4,2174066993,87177544.03,866769079.6,2943177340,421667.82,1834643163,823992780,1875429283,220047360.7,4981863916,799498497.3,3147220753,356949916.1,53393449.44,2415482575,2415482575,367095900.6,338911487.7,75081156.09,325527699,323691413.4,326506950.3,54685183.49,117696497,108186492.6,1484357033,324670664.7,10796058.25,577793.18,-1836285.58,42425235.95,28762206.15,-1836285.58,2153067153,0
2103062,7,7,6,5,544287620,5126320,191749045.9,2534001.6,3076274.84,5379867.2,1639214.65,749495298,78110000,26689937.93,18613661.41,273164469.5,24785733.59,78380715.54,787795.36,6573226.95,38688173.74,428875894,1178371192,61078991.02,1792594.95,2515708.6,52726690.47,4164071.21,164706546.8,227362324,2958429.714,1687799.67,229050123.7,107885550,682673411.7,51893338.95,272318474.5,949321068.3,20647864.2,949321068.3,1178371192,1123912.7,-165861720.2,86297557.22,49651113.35,96981404,105086040.8,67015291.27,73519148.39,36284933.22,55878400,447689198.9,8272036.238,456737062.3,2034602.394,-47523365.92,-1701902.4,5011495.61,25468348,407085948.9,9047863.36,165861720.2,31489919.67,73371.546,70389143.3,589810985.9,542287620,60775679.36,96981404,292270371.7,26592260.7,152863708,-61080.23,507805832,507805832,92555153.92,88777385.61,1798368.23,86236436.51,86236436.51,88163361.56,-61080.23,-2953829.39,2429283.84,264458756,88163361.56,371079.41,94626.63,2803288.548,4391792.36,3872394.94,2817587.196,418967366.1,0
2122802,7,7,6,5,652980517.3,5817192.12,428180059.7,36343038.53,39230664.95,9596664.55,508437313.2,1683812146,13000000,27263728.56,1073533638,163794373.7,118000849.2,175068092.5,147752489.9,18195717.39,95438214.25,1832581362,3516393508,434690000,174431922,65402717.16,153328604.5,37647035.76,21024637.1,889888046,86803546.38,88711738.09,978599784.1,1657530714,44447175.69,102654796,684408578.3,2489535755,48257969.19,2537793724,3516393508,1126316,-759155891.2,481690000,349311674.1,9648391.29,20313000,1294098951,623934367.3,436103993.1,2000000,2146747302,1787771.86,2329418454,13509113.38,-275221594.3,-2923278.8,112712799,59408723.33,1980106780,180883379.9,2053254842,293257450.5,1040719.81,137545901.5,754020912.6,478799318.3,660749416.4,491338391.3,807355620.4,353792489.8,330548614.3,795490.09,2118230538,2118230538,188672269.5,174030516.7,55179581.3,133311442.7,137061657.9,133898302,2054334.34,7880400.65,400958452.2,1178271510,137648517.2,8382823.69,1680301.7,3750215.23,51023752.3,16322054.47,3750215.23,1981221382,0
